"SubjectCode"	"Gender"	"Track"	"Nationality"	"Group"	"DropOut"	"DropOutBinary"	"SchoolMean"	"SchoolDutch"	"SchoolEnglish"	"CoursesOutsideProgramme"	"Exemption"	"PassedBSA"	"EC_Obtained"	"Weighted_Grade"	"EC_Taken"	"Mean_Grade"	"LD"	"LS"	"LV"	"Course1_Grade"	"Course2_Grade"	"Course3_Grade"	"Course4_Grade"	"Course5_Grade"	"Course6_Grade"	"Course7_Grade"	"Course8_Grade"	"Course9_Grade"	"Course10_Grade"	"Course11_Grade"	"Course12_Grade"	"Course13_Grade"	"Course1_EC_Worth"	"Course2_EC_Worth"	"Course3_EC_Worth"	"Course4_EC_Worth"	"Course5_EC_Worth"	"Course6_EC_Worth"	"Course7_EC_Worth"	"Course8_EC_Worth"	"Course9_EC_Worth"	"Course10_EC_Worth"	"Course11_EC_Worth"	"Course12_EC_Worth"	"Course13_EC_Worth"	"Course1_EC_Obtained"	"Course2_EC_Obtained"	"Course3_EC_Obtained"	"Course4_EC_Obtained"	"Course5_EC_Obtained"	"Course6_EC_Obtained"	"Course7_EC_Obtained"	"Course8_EC_Obtained"	"Course9_EC_Obtained"	"Course10_EC_Obtained"	"Course11_EC_Obtained"	"Course12_EC_Obtained"	"Course13_EC_Obtained"	"Course1_Weighted"	"Course2_Weighted"	"Course3_Weighted"	"Course4_Weighted"	"Course5_Weighted"	"Course6_Weighted"	"Course7_Weighted"	"Course8_Weighted"	"Course9_Weighted"	"Course10_Weighted"	"Course11_Weighted"	"Course12_Weighted"	"Course13_Weighted"	"Course1_Passed"	"Course2_Passed"	"Course3_Passed"	"Course4_Passed"	"Course5_Passed"	"Course6_Passed"	"Course7_Passed"	"Course8_Passed"	"Course9_Passed"	"Course10_Passed"	"Course11_Passed"	"Course12_Passed"	"Course13_Passed"
684	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	443.5	60	7.39166666666667	NA	NA	NA	6	8	8	7	7	6.5	8	8	8	7	6.5	6.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	40	48	21	21	19.5	32	48	48	7	39	39	51	1	1	1	1	1	1	1	1	1	1	1	1	1
685	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	471	60	7.85	NA	NA	NA	7.5	8	8.5	6.5	6.5	7.5	8.5	8.5	8	7	6.5	8	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	40	51	19.5	19.5	22.5	34	51	48	7	39	48	54	1	1	1	1	1	1	1	1	1	1	1	1	1
686	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	45	383.5	60	6.39166666666667	NA	NA	NA	7	6	4	4.5	9.5	7.5	7	5	7.5	7	6.5	6.5	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	0	3	3	4	0	6	1	6	6	6	35	30	24	13.5	28.5	22.5	28	30	45	7	39	39	42	1	1	0	0	1	1	1	0	1	1	1	1	1
687	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"Yes"	60	461.5	60	7.69166666666667	NA	NA	NA	7	8.5	7.5	7	9.5	7.5	8	8.5	7.5	7	7	7	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	42.5	45	21	28.5	22.5	32	51	45	7	42	42	48	1	1	1	1	1	1	1	1	1	1	1	1	1
688	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	465.5	60	7.75833333333333	NA	NA	NA	6.5	9	7.5	8.5	9	7.5	7.5	8	7	7	8	7	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	32.5	45	45	25.5	27	22.5	30	48	42	7	48	42	51	1	1	1	1	1	1	1	1	1	1	1	1	1
689	"V"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	8	140.5	33	4.25757575757576	NA	NA	NA	5	2.5	4	2	6	NA	6	NA	NA	7	4	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	3	0	4	0	0	1	0	0	0	25	12.5	24	6	18	0	24	0	0	7	24	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0
690	"M"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	0	32.5	9	3.61111111111111	NA	NA	NA	2.5	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
691	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	459.5	60	7.65833333333333	NA	NA	NA	6.5	9	8.5	6	8	8	7.5	9	8	7	6	7.5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	32.5	45	51	18	24	24	30	54	48	7	36	45	45	1	1	1	1	1	1	1	1	1	1	1	1	1
692	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"Yes"	54	397.5	60	6.625	NA	NA	NA	6	8	5	6.5	6	7	7	6.5	7.5	7	6	6	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	6	6	6	30	40	30	19.5	18	21	28	39	45	7	36	36	48	1	1	0	1	1	1	1	1	1	1	1	1	1
693	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	434.5	60	7.24166666666667	0.5	0.113333333333333	17.6566666666667	7	7.5	7.5	7	7	7	7	7.5	7.5	7	8.5	6	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	37.5	45	21	21	21	28	45	45	7	51	36	42	1	1	1	1	1	1	1	1	1	1	1	1	1
695	"V"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	0	96	26	3.69230769230769	NA	NA	NA	4	4.5	4	3.5	1	NA	4	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	20	22.5	24	10.5	3	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
696	"V"	"English"	"Dutch"	"Dutch in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	455.5	60	7.59166666666667	0.493333333333333	0.0966666666666667	16.7366666666667	7	8.5	7	8	10	7	6.5	8	7	7	7.5	7	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	42.5	42	24	30	21	26	48	42	7	45	42	51	1	1	1	1	1	1	1	1	1	1	1	1	1
697	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	436	60	7.26666666666667	0.516666666666667	0.123333333333333	16.97	7.5	7	7	7.5	8.5	6.5	7	8.5	7.5	7	6.5	7	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	35	42	22.5	25.5	19.5	28	51	45	7	39	42	42	1	1	1	1	1	1	1	1	1	1	1	1	1
698	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	473.5	60	7.89166666666667	0.523333333333333	0.14	17.3133333333333	8	9	8	8.5	9	7	8	8.5	7.5	7	6.5	7	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	40	45	48	25.5	27	21	32	51	45	7	39	42	51	1	1	1	1	1	1	1	1	1	1	1	1	1
699	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	54	401	60	6.68333333333333	0.543333333333333	0.12	17.83	8	7.5	4	7	6	6.5	7.5	6.5	6.5	7	7	7	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	6	6	6	40	37.5	24	21	18	19.5	30	39	39	7	42	42	42	1	1	0	1	1	1	1	1	1	1	1	1	1
700	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	44	356.5	60	5.94166666666667	0.573333333333333	0.196666666666667	18.0833333333333	6.5	7	5	6	6.5	7.5	4.5	6	4	7	6	6	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	0	6	0	1	6	6	6	32.5	35	30	18	19.5	22.5	18	36	24	7	36	36	42	1	1	0	1	1	1	0	1	0	1	1	1	1
701	"M"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	8	124	26	4.76923076923077	NA	NA	NA	6.5	4.5	4	2	7	NA	4.5	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	5	0	0	0	3	0	0	0	0	0	0	0	0	32.5	22.5	24	6	21	0	18	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
702	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	419.5	60	6.99166666666667	0.483333333333333	0.09	17.0533333333333	6	7	7.5	6	7.5	8	7	7.5	6.5	7	6.5	7	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	35	45	18	22.5	24	28	45	39	7	39	42	45	1	1	1	1	1	1	1	1	1	1	1	1	1
703	"V"	"English"	"Dutch"	"Dutch in English track"	"No"	0	6.64	7	7	0	0	"Yes"	60	435.5	60	7.25833333333333	0.493333333333333	0.0833333333333333	17.2633333333333	7.5	6.5	7	6	10	7.5	7.5	7.5	6.5	7	6.5	8	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	32.5	42	18	30	22.5	30	45	39	7	39	48	45	1	1	1	1	1	1	1	1	1	1	1	1	1
704	"V"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	0	22	9	2.44444444444444	NA	NA	NA	2	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
705	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	435.5	60	7.25833333333333	NA	NA	NA	7	8	7.5	6	7	6.5	7	7	7	7	6	8	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	40	45	18	21	19.5	28	42	42	7	36	48	54	1	1	1	1	1	1	1	1	1	1	1	1	1
706	"V"	"English"	"Dutch"	"Dutch in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"No"	25	285.5	60	4.75833333333333	0.486666666666667	0.106666666666667	16.8166666666667	6	3.5	4	4	6	4	6	7	4	7	3.5	3	6	5	5	6	3	3	3	4	6	6	1	6	6	6	5	0	0	0	3	0	4	6	0	1	0	0	6	30	17.5	24	12	18	12	24	42	24	7	21	18	36	1	0	0	0	1	0	1	1	0	1	0	0	1
707	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	53	386.5	59	6.55084745762712	NA	NA	NA	8	6	7	6.5	7.5	7.5	6	7	4	NA	6	6	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	0	0	6	6	6	40	30	42	19.5	22.5	22.5	24	42	24	0	36	36	48	1	1	1	1	1	1	1	1	0	0	1	1	1
708	"V"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	4	44.5	9	4.94444444444444	NA	NA	NA	2.5	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	4	0	0	0	0	0	0	12.5	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
709	"M"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"No"	5	107.5	26	4.13461538461539	NA	NA	NA	6.5	2.5	NA	2.5	4	NA	4	NA	NA	NA	4.5	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	5	0	0	0	0	0	0	0	0	0	0	0	0	32.5	12.5	0	7.5	12	0	16	0	0	0	27	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
710	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"Yes"	54	424.5	60	7.075	NA	NA	NA	6	8.5	8	7	9	7	7.5	8.5	4	7	6	7	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	0	1	6	6	6	30	42.5	48	21	27	21	30	51	24	7	36	42	45	1	1	1	1	1	1	1	1	0	1	1	1	1
711	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"No"	36	318.5	48	6.63541666666667	NA	NA	NA	8	7	4	6.5	8.5	7.5	8.5	8	4	7	NA	6.5	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	0	1	0	6	0	40	35	24	19.5	25.5	22.5	34	48	24	7	0	39	0	1	1	0	1	1	1	1	1	0	1	0	1	0
713	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	54	408.5	60	6.80833333333333	0.47	0.13	17.56	7.5	6.5	8	7	8.5	7	6	7	7.5	7	3	7	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	0	6	6	37.5	32.5	48	21	25.5	21	24	42	45	7	18	42	45	1	1	1	1	1	1	1	1	1	1	0	1	1
714	"V"	"English"	"Dutch"	"Dutch in English track"	"AfterYear1"	1	6.23	7	7	0	0	"Yes"	42	368.5	60	6.14166666666667	0.486666666666667	0.0933333333333333	16.6033333333333	6.5	7	4	7	6	7	6	8.5	4	7	5	6	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	0	1	0	6	6	32.5	35	24	21	18	21	24	51	24	7	30	36	45	1	1	0	1	1	1	1	1	0	1	0	1	1
715	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	434	60	7.23333333333333	0.533333333333333	0.193333333333333	17.8066666666667	6	7	7.5	6.5	8	7.5	6.5	8	7.5	7	6.5	7.5	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	35	45	19.5	24	22.5	26	48	45	7	39	45	48	1	1	1	1	1	1	1	1	1	1	1	1	1
716	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	464	60	7.73333333333333	0.523333333333333	0.19	17.7433333333333	6.5	8	8	6.5	8	7	8	8.5	8	7	7	8	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	32.5	40	48	19.5	24	21	32	51	48	7	42	48	51	1	1	1	1	1	1	1	1	1	1	1	1	1
717	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	48	396.5	60	6.60833333333333	NA	NA	NA	6	7.5	7	6	8.5	6.5	7	5	7	7	4.5	7.5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	0	6	1	0	6	6	30	37.5	42	18	25.5	19.5	28	30	42	7	27	45	45	1	1	1	1	1	1	1	0	1	1	0	1	1
718	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	45	365	60	6.08333333333333	NA	NA	NA	6	6.5	7	4.5	6	6	6	7	7.5	7	5	4	6.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	0	3	3	4	6	6	1	0	0	6	30	32.5	42	13.5	18	18	24	42	45	7	30	24	39	1	1	1	0	1	1	1	1	1	1	0	0	1
719	"M"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"No"	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
720	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	54	405	60	6.75	NA	NA	NA	7	7.5	4	6	7	6.5	6	7	7	7	6	8	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	6	6	6	35	37.5	24	18	21	19.5	24	42	42	7	36	48	51	1	1	0	1	1	1	1	1	1	1	1	1	1
721	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	438.5	60	7.30833333333333	NA	NA	NA	8	8.5	7	7	9	6	7	7.5	7	7	7	6.5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	40	42.5	42	21	27	18	28	45	42	7	42	39	45	1	1	1	1	1	1	1	1	1	1	1	1	1
722	"M"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	0	64	15	4.26666666666667	NA	NA	NA	4	NA	4	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	24	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
723	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	498.5	60	8.30833333333333	0.46	0.133333333333333	17.6833333333333	8.5	9	7.5	8	8.5	7.5	8	9	8	7	7	9.5	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	42.5	45	45	24	25.5	22.5	32	54	48	7	42	57	54	1	1	1	1	1	1	1	1	1	1	1	1	1
724	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	54	455.5	54	8.43518518518519	0.5	0.12	17.09	8.5	9	8.5	7.5	10	8.5	8.5	9	8	7	7.5	8.5	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	0	42.5	45	51	22.5	30	25.5	34	54	48	7	45	51	0	1	1	1	1	1	1	1	1	1	1	1	1	0
725	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"Yes"	57	412.5	60	6.875	0.49	0.09	17.9333333333333	7	7.5	7.5	5	8.5	6.5	7.5	7	7.5	7	6	6	6.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	0	3	3	4	6	6	1	6	6	6	35	37.5	45	15	25.5	19.5	30	42	45	7	36	36	39	1	1	1	0	1	1	1	1	1	1	1	1	1
726	"M"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"No"	41	344	57	6.03508771929825	NA	NA	NA	6	8.5	6.5	4.5	5	NA	5	6.5	4	7	6	6	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	0	0	0	0	6	0	1	6	6	6	30	42.5	39	13.5	15	0	20	39	24	7	36	36	42	1	1	1	0	0	0	0	1	0	1	1	1	1
727	"M"	"English"	"Dutch"	"Dutch in English track"	"No"	0	6.73	6	8	0	0	"Yes"	54	400.5	60	6.675	0.52	0.163333333333333	17.0166666666667	6	8	5	7	6.5	7	7	7.5	7	7	6	6	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	6	6	6	30	40	30	21	19.5	21	28	45	42	7	36	36	45	1	1	0	1	1	1	1	1	1	1	1	1	1
728	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"No"	22	292.5	56	5.22321428571429	0.476666666666667	0.0866666666666667	16.3266666666667	5	4.5	5	4	5	NA	6.5	7	6.5	NA	4.5	3	6	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	4	6	6	0	0	0	6	25	22.5	30	12	15	0	26	42	39	0	27	18	36	0	0	0	0	0	0	1	1	1	0	0	0	1
729	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	1	"Yes"	54	442	54	8.18518518518519	NA	NA	NA	7.5	7.5	7.5	8.5	8.5	7	9	8.5	8	7	8.5	NA	9.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	0	6	37.5	37.5	45	25.5	25.5	21	36	51	48	7	51	0	57	1	1	1	1	1	1	1	1	1	1	1	0	1
730	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	426.5	60	7.10833333333333	NA	NA	NA	7.5	8	7	7	6.5	6.5	7.5	7.5	7	7	6	6.5	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	40	42	21	19.5	19.5	30	45	42	7	36	39	48	1	1	1	1	1	1	1	1	1	1	1	1	1
731	"M"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	0	10	4	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"No"	36	328	60	5.46666666666667	NA	NA	NA	6	6	5	6.5	7	6.5	6	6	4	7	4.5	4	6	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	0	1	0	0	6	30	30	30	19.5	21	19.5	24	36	24	7	27	24	36	1	1	0	1	1	1	1	1	0	1	0	0	1
733	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	520	60	8.66666666666667	0.48	0.14	17.64	8	9	9.5	7.5	10	8.5	8	9	8.5	7	8	9	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	40	45	57	22.5	30	25.5	32	54	51	7	48	54	54	1	1	1	1	1	1	1	1	1	1	1	1	1
734	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"No"	22	270.5	60	4.50833333333333	NA	NA	NA	6	3.5	5	2.5	6	7.5	6	2	4	7	4	3	6	5	5	6	3	3	3	4	6	6	1	6	6	6	5	0	0	0	3	3	4	0	0	1	0	0	6	30	17.5	30	7.5	18	22.5	24	12	24	7	24	18	36	1	0	0	0	1	1	1	0	0	1	0	0	1
735	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"No"	35	336.5	60	5.60833333333333	0.456666666666667	0.05	17.0333333333333	6	7	6.5	3.5	6.5	6.5	5	5	6.5	7	4.5	3.5	6.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	0	3	3	0	0	6	1	0	0	6	30	35	39	10.5	19.5	19.5	20	30	39	7	27	21	39	1	1	1	0	1	1	0	0	1	1	0	0	1
737	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	468	60	7.8	0.54	0.1	17.0866666666667	7	9	8	7	8	7	6	8.5	7	7	9	7.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	45	48	21	24	21	24	51	42	7	54	45	51	1	1	1	1	1	1	1	1	1	1	1	1	1
739	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	59	428	59	7.25423728813559	NA	NA	NA	6	8	7.5	7	6	8	7	7.5	7.5	NA	7	7	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	0	6	6	6	30	40	45	21	18	24	28	45	45	0	42	42	48	1	1	1	1	1	1	1	1	1	0	1	1	1
740	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	54	430.5	60	7.175	NA	NA	NA	7.5	7	4	6	8	8	9	8.5	8	7	6.5	6.5	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	6	6	6	37.5	35	24	18	24	24	36	51	48	7	39	39	48	1	1	0	1	1	1	1	1	1	1	1	1	1
741	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	54	408.5	60	6.80833333333333	NA	NA	NA	6	6.5	8	6	10	6	7.5	9	4	7	6	6	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	0	1	6	6	6	30	32.5	48	18	30	18	30	54	24	7	36	36	45	1	1	1	1	1	1	1	1	0	1	1	1	1
742	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	48	426	60	7.1	0.496666666666667	0.123333333333333	17.77	6	8.5	5	7	10	7.5	7.5	8.5	4	7	6.5	8	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	0	1	6	6	6	30	42.5	30	21	30	22.5	30	51	24	7	39	48	51	1	1	0	1	1	1	1	1	0	1	1	1	1
743	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	433.5	60	7.225	0.486666666666667	0.0866666666666667	17.6433333333333	7	9	7.5	6	8	7.5	6	6.5	7	7	6	8	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	45	45	18	24	22.5	24	39	42	7	36	48	48	1	1	1	1	1	1	1	1	1	1	1	1	1
744	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	56	408	60	6.8	0.516666666666667	0.14	17.47	6	6	7	6	6	7	5	6	7	7	8.5	6.5	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	0	6	6	1	6	6	6	30	30	42	18	18	21	20	36	42	7	51	39	54	1	1	1	1	1	1	0	1	1	1	1	1	1
745	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"No"	0	103	26	3.96153846153846	NA	NA	NA	5	5	4	1.5	3.5	NA	3.5	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	24	4.5	10.5	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
746	"M"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	0	93.5	26	3.59615384615385	NA	NA	NA	4.5	4	4	3	2	NA	3	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	22.5	20	24	9	6	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
